Date	Time (UTC)	H (nT)	By (nT)	Bz (nT)
2026/06/14	11:38:07	108.69	8558.61	-57085.53
2026/06/14	11:38:08	108.70	8558.70	-57085.52
2026/06/14	11:38:09	108.65	8558.59	-57085.54
2026/06/14	11:38:10	108.68	8558.61	-57085.56
2026/06/14	11:38:11	108.71	8558.60	-57085.52
2026/06/14	11:38:12	108.72	8558.63	-57085.54
2026/06/14	11:38:13	108.72	8558.70	-57085.54
2026/06/14	11:38:14	108.73	8558.68	-57085.53
2026/06/14	11:38:15	108.73	8558.66	-57085.52
2026/06/14	11:38:16	108.72	8558.64	-57085.54
2026/06/14	11:38:17	108.71	8558.69	-57085.52
2026/06/14	11:38:18	108.70	8558.66	-57085.53
2026/06/14	11:38:19	108.74	8558.70	-57085.51
2026/06/14	11:38:20	108.72	8558.71	-57085.53
2026/06/14	11:38:21	108.71	8558.64	-57085.54
2026/06/14	11:38:22	108.78	8558.74	-57085.51
2026/06/14	11:38:23	108.74	8558.69	-57085.52
2026/06/14	11:38:24	108.73	8558.70	-57085.51
2026/06/14	11:38:25	108.78	8558.70	-57085.50
2026/06/14	11:38:26	108.80	8558.69	-57085.49
2026/06/14	11:38:27	108.86	8558.77	-57085.48
2026/06/14	11:38:28	108.78	8558.77	-57085.49
2026/06/14	11:38:29	108.82	8558.75	-57085.48
2026/06/14	11:38:30	108.82	8558.75	-57085.48
2026/06/14	11:38:31	108.80	8558.73	-57085.48
2026/06/14	11:38:32	108.83	8558.72	-57085.47
2026/06/14	11:38:33	108.84	8558.75	-57085.45
2026/06/14	11:38:34	108.87	8558.74	-57085.43
2026/06/14	11:38:35	108.85	8558.76	-57085.46
2026/06/14	11:38:36	108.87	8558.76	-57085.45
2026/06/14	11:38:37	108.85	8558.71	-57085.45
2026/06/14	11:38:38	108.87	8558.70	-57085.44
2026/06/14	11:38:39	108.86	8558.68	-57085.44
2026/06/14	11:38:40	108.86	8558.69	-57085.43
2026/06/14	11:38:41	108.85	8558.70	-57085.45
2026/06/14	11:38:42	108.85	8558.67	-57085.45
2026/06/14	11:38:43	108.87	8558.71	-57085.43
2026/06/14	11:38:44	108.90	8558.68	-57085.44
2026/06/14	11:38:45	108.88	8558.69	-57085.42
2026/06/14	11:38:46	108.89	8558.73	-57085.45
2026/06/14	11:38:47	108.81	8558.69	-57085.46
2026/06/14	11:38:48	108.88	8558.68	-57085.44
2026/06/14	11:38:49	108.85	8558.66	-57085.44
2026/06/14	11:38:50	108.84	8558.70	-57085.48
2026/06/14	11:38:51	108.87	8558.75	-57085.46
2026/06/14	11:38:52	108.88	8558.70	-57085.42
2026/06/14	11:38:53	108.86	8558.74	-57085.42
2026/06/14	11:38:54	108.90	8558.82	-57085.43
2026/06/14	11:38:55	108.91	8558.72	-57085.43
2026/06/14	11:38:56	108.91	8558.73	-57085.41
2026/06/14	11:38:57	108.90	8558.77	-57085.41
2026/06/14	11:38:58	108.92	8558.77	-57085.40
2026/06/14	11:38:59	108.91	8558.76	-57085.38
2026/06/14	11:39:00	108.95	8558.79	-57085.39
2026/06/14	11:39:01	108.93	8558.76	-57085.38
2026/06/14	11:39:02	108.91	8558.76	-57085.39
2026/06/14	11:39:03	108.92	8558.78	-57085.38
2026/06/14	11:39:04	108.91	8558.76	-57085.41
2026/06/14	11:39:05	108.91	8558.78	-57085.41
2026/06/14	11:39:06	108.93	8558.79	-57085.41
2026/06/14	11:39:07	108.90	8558.74	-57085.41
2026/06/14	11:39:08	108.90	8558.82	-57085.39
2026/06/14	11:39:09	108.94	8558.87	-57085.37
2026/06/14	11:39:10	108.91	8558.76	-57085.38
2026/06/14	11:39:11	108.99	8558.85	-57085.36
2026/06/14	11:39:12	108.94	8558.79	-57085.36
2026/06/14	11:39:13	108.92	8558.75	-57085.38
2026/06/14	11:39:14	108.90	8558.77	-57085.40
2026/06/14	11:39:15	108.91	8558.78	-57085.39
2026/06/14	11:39:16	108.93	8558.76	-57085.38
2026/06/14	11:39:17	108.92	8558.78	-57085.40
2026/06/14	11:39:18	108.90	8558.76	-57085.39
2026/06/14	11:39:19	108.90	8558.76	-57085.40
2026/06/14	11:39:20	108.89	8558.74	-57085.40
2026/06/14	11:39:21	108.90	8558.77	-57085.40
2026/06/14	11:39:22	108.88	8558.80	-57085.41
2026/06/14	11:39:23	108.86	8558.77	-57085.43
2026/06/14	11:39:24	108.87	8558.74	-57085.42
2026/06/14	11:39:25	108.86	8558.75	-57085.43
2026/06/14	11:39:26	108.87	8558.78	-57085.43
2026/06/14	11:39:27	108.90	8558.75	-57085.42
2026/06/14	11:39:28	108.85	8558.77	-57085.43
2026/06/14	11:39:29	108.84	8558.75	-57085.46
2026/06/14	11:39:30	108.86	8558.78	-57085.46
2026/06/14	11:39:31	108.85	8558.78	-57085.46
2026/06/14	11:39:32	108.83	8558.79	-57085.47
2026/06/14	11:39:33	108.83	8558.82	-57085.48
2026/06/14	11:39:34	108.84	8558.82	-57085.47
2026/06/14	11:39:35	108.86	8558.81	-57085.48
2026/06/14	11:39:36	108.87	8558.82	-57085.46
2026/06/14	11:39:37	108.86	8558.82	-57085.43
2026/06/14	11:39:38	108.87	8558.84	-57085.44
2026/06/14	11:39:39	108.87	8558.84	-57085.45
2026/06/14	11:39:40	108.86	8558.91	-57085.43
2026/06/14	11:39:41	108.87	8558.86	-57085.44
2026/06/14	11:39:42	108.91	8558.83	-57085.42
2026/06/14	11:39:43	108.97	8558.92	-57085.39
2026/06/14	11:39:44	108.91	8558.89	-57085.41
2026/06/14	11:39:45	108.93	8558.89	-57085.42
2026/06/14	11:39:46	108.92	8558.89	-57085.44
2026/06/14	11:39:47	108.93	8558.90	-57085.44
2026/06/14	11:39:48	108.93	8558.90	-57085.45
2026/06/14	11:39:49	108.93	8558.90	-57085.43
2026/06/14	11:39:50	108.91	8558.88	-57085.43
2026/06/14	11:39:51	108.91	8558.88	-57085.44
2026/06/14	11:39:52	108.91	8558.88	-57085.45
2026/06/14	11:39:53	108.92	8558.87	-57085.45
2026/06/14	11:39:54	108.92	8558.90	-57085.44
2026/06/14	11:39:55	108.94	8558.91	-57085.42
2026/06/14	11:39:56	108.93	8558.92	-57085.44
2026/06/14	11:39:57	108.93	8558.90	-57085.41
2026/06/14	11:39:58	108.92	8558.90	-57085.41
2026/06/14	11:39:59	108.92	8558.92	-57085.40
2026/06/14	11:40:00	108.92	8558.91	-57085.40
2026/06/14	11:40:01	108.92	8558.92	-57085.41
2026/06/14	11:40:02	108.94	8558.93	-57085.39
2026/06/14	11:40:03	108.94	8558.95	-57085.40
2026/06/14	11:40:04	108.96	8558.91	-57085.39
2026/06/14	11:40:05	108.98	8558.95	-57085.39
2026/06/14	11:40:06	109.00	8558.97	-57085.39
2026/06/14	11:40:07	108.99	8558.96	-57085.37
2026/06/14	11:40:08	109.08	8559.08	-57085.37
2026/06/14	11:40:09	108.98	8558.96	-57085.39
2026/06/14	11:40:10	109.03	8558.99	-57085.37
2026/06/14	11:40:11	109.06	8559.02	-57085.33
2026/06/14	11:40:12	109.04	8559.04	-57085.36
2026/06/14	11:40:13	109.00	8559.01	-57085.36
2026/06/14	11:40:14	109.03	8559.00	-57085.34
2026/06/14	11:40:15	109.06	8559.00	-57085.33
2026/06/14	11:40:16	109.08	8558.99	-57085.32
2026/06/14	11:40:17	109.07	8558.99	-57085.30
2026/06/14	11:40:18	109.07	8559.01	-57085.33
2026/06/14	11:40:19	109.05	8559.02	-57085.33
2026/06/14	11:40:20	109.03	8558.98	-57085.33
2026/06/14	11:40:21	109.02	8558.95	-57085.34
2026/06/14	11:40:22	109.02	8558.97	-57085.34
2026/06/14	11:40:23	109.05	8558.98	-57085.34
2026/06/14	11:40:24	108.98	8558.94	-57085.36
2026/06/14	11:40:25	108.98	8558.96	-57085.37
2026/06/14	11:40:26	108.98	8558.96	-57085.36
2026/06/14	11:40:27	108.96	8558.95	-57085.39
2026/06/14	11:40:28	108.95	8558.95	-57085.40
2026/06/14	11:40:29	108.94	8558.92	-57085.39
2026/06/14	11:40:30	108.93	8558.90	-57085.41
2026/06/14	11:40:31	108.93	8558.91	-57085.42
2026/06/14	11:40:32	108.93	8558.95	-57085.43
2026/06/14	11:40:33	108.95	8559.03	-57085.42
2026/06/14	11:40:34	108.94	8558.98	-57085.43
2026/06/14	11:40:35	108.92	8558.90	-57085.44
2026/06/14	11:40:36	108.95	8558.95	-57085.42
2026/06/14	11:40:37	108.98	8558.96	-57085.39
2026/06/14	11:40:38	108.99	8558.97	-57085.40
2026/06/14	11:40:39	108.99	8558.97	-57085.39
2026/06/14	11:40:40	109.00	8558.98	-57085.38
2026/06/14	11:40:41	109.03	8558.97	-57085.39
2026/06/14	11:40:42	109.00	8558.93	-57085.41
2026/06/14	11:40:43	109.02	8558.97	-57085.41
2026/06/14	11:40:44	109.04	8559.04	-57085.39
2026/06/14	11:40:45	109.00	8559.00	-57085.39
2026/06/14	11:40:46	109.00	8558.98	-57085.40
2026/06/14	11:40:47	109.07	8558.95	-57085.39
2026/06/14	11:40:48	109.03	8558.95	-57085.40
2026/06/14	11:40:49	109.02	8558.95	-57085.41
2026/06/14	11:40:50	109.03	8558.91	-57085.42
2026/06/14	11:40:51	109.01	8558.89	-57085.40
2026/06/14	11:40:52	109.01	8558.89	-57085.40
2026/06/14	11:40:53	109.00	8558.90	-57085.40
2026/06/14	11:40:54	108.99	8558.90	-57085.41
2026/06/14	11:40:55	109.01	8558.88	-57085.41
2026/06/14	11:40:56	109.03	8558.95	-57085.41
2026/06/14	11:40:57	108.99	8558.89	-57085.42
2026/06/14	11:40:58	108.99	8558.84	-57085.43
2026/06/14	11:40:59	109.00	8558.87	-57085.43
2026/06/14	11:41:00	109.02	8558.90	-57085.43
2026/06/14	11:41:01	108.99	8558.87	-57085.44
2026/06/14	11:41:02	108.98	8558.88	-57085.43
2026/06/14	11:41:03	109.02	8558.87	-57085.44
2026/06/14	11:41:04	109.05	8558.91	-57085.43
2026/06/14	11:41:05	109.03	8558.87	-57085.43
2026/06/14	11:41:06	108.99	8558.83	-57085.45
2026/06/14	11:41:07	109.06	8558.94	-57085.42
2026/06/14	11:41:08	109.14	8558.91	-57085.39
2026/06/14	11:41:09	109.12	8558.89	-57085.38
2026/06/14	11:41:10	109.03	8558.85	-57085.40
2026/06/14	11:41:11	109.04	8558.87	-57085.42
2026/06/14	11:41:12	109.16	8558.92	-57085.37
2026/06/14	11:41:13	109.18	8558.87	-57085.36
2026/06/14	11:41:14	109.11	8558.88	-57085.38
2026/06/14	11:41:15	109.12	8558.90	-57085.39
2026/06/14	11:41:16	109.13	8558.88	-57085.38
2026/06/14	11:41:17	109.12	8558.91	-57085.37
2026/06/14	11:41:18	109.08	8558.88	-57085.38
2026/06/14	11:41:19	109.09	8558.85	-57085.37
2026/06/14	11:41:20	109.10	8558.83	-57085.37
2026/06/14	11:41:21	109.10	8558.86	-57085.36
2026/06/14	11:41:22	109.11	8558.93	-57085.35
2026/06/14	11:41:23	109.10	8558.85	-57085.35
2026/06/14	11:41:24	109.08	8558.84	-57085.37
2026/06/14	11:41:25	109.08	8558.82	-57085.38
2026/06/14	11:41:26	109.10	8558.81	-57085.38
2026/06/14	11:41:27	109.07	8558.82	-57085.41
2026/06/14	11:41:28	109.07	8558.79	-57085.41
2026/06/14	11:41:29	109.06	8558.81	-57085.41
2026/06/14	11:41:30	109.02	8558.83	-57085.41
2026/06/14	11:41:31	109.01	8558.73	-57085.41
2026/06/14	11:41:32	109.06	8558.82	-57085.41
2026/06/14	11:41:33	109.08	8558.84	-57085.41
2026/06/14	11:41:34	109.07	8558.79	-57085.40
2026/06/14	11:41:35	109.05	8558.80	-57085.39
2026/06/14	11:41:36	109.08	8558.79	-57085.39
2026/06/14	11:41:37	109.08	8558.80	-57085.38
2026/06/14	11:41:38	109.08	8558.85	-57085.39
2026/06/14	11:41:39	109.09	8558.89	-57085.40
2026/06/14	11:41:40	109.13	8558.87	-57085.39
2026/06/14	11:41:41	109.12	8558.84	-57085.39
2026/06/14	11:41:42	109.16	8558.86	-57085.35
2026/06/14	11:41:43	109.17	8558.83	-57085.35
2026/06/14	11:41:44	109.18	8558.83	-57085.32
2026/06/14	11:41:45	109.17	8558.82	-57085.32
2026/06/14	11:41:46	109.17	8558.84	-57085.33
2026/06/14	11:41:47	109.20	8558.88	-57085.33
2026/06/14	11:41:48	109.19	8558.85	-57085.32
2026/06/14	11:41:49	109.18	8558.84	-57085.32
2026/06/14	11:41:50	109.19	8558.81	-57085.31
2026/06/14	11:41:51	109.20	8558.83	-57085.29
2026/06/14	11:41:52	109.21	8558.78	-57085.30
2026/06/14	11:41:53	109.22	8558.82	-57085.32
2026/06/14	11:41:54	109.25	8558.81	-57085.31
2026/06/14	11:41:55	109.16	8558.72	-57085.34
2026/06/14	11:41:56	109.16	8558.70	-57085.33
2026/06/14	11:41:57	109.15	8558.72	-57085.33
2026/06/14	11:41:58	109.17	8558.74	-57085.32
2026/06/14	11:41:59	109.14	8558.74	-57085.35
2026/06/14	11:42:00	109.08	8558.69	-57085.37
2026/06/14	11:42:01	109.09	8558.65	-57085.39
2026/06/14	11:42:02	109.11	8558.63	-57085.39
2026/06/14	11:42:03	109.09	8558.69	-57085.40
2026/06/14	11:42:04	109.08	8558.70	-57085.40
2026/06/14	11:42:05	109.07	8558.64	-57085.39
2026/06/14	11:42:06	109.07	8558.67	-57085.40
2026/06/14	11:42:07	109.05	8558.65	-57085.42
2026/06/14	11:42:08	109.12	8558.65	-57085.40
2026/06/14	11:42:09	109.05	8558.62	-57085.43
2026/06/14	11:42:10	109.08	8558.68	-57085.42
2026/06/14	11:42:11	109.07	8558.66	-57085.43
2026/06/14	11:42:12	109.02	8558.63	-57085.47
2026/06/14	11:42:13	109.04	8558.71	-57085.47
2026/06/14	11:42:14	109.11	8558.67	-57085.43
2026/06/14	11:42:15	109.09	8558.65	-57085.42
2026/06/14	11:42:16	109.03	8558.65	-57085.44
2026/06/14	11:42:17	109.02	8558.68	-57085.44
2026/06/14	11:42:18	109.00	8558.71	-57085.47
2026/06/14	11:42:19	108.99	8558.70	-57085.49
2026/06/14	11:42:20	108.94	8558.73	-57085.51
2026/06/14	11:42:21	108.96	8558.74	-57085.51
2026/06/14	11:42:22	108.94	8558.69	-57085.52
2026/06/14	11:42:23	108.97	8558.71	-57085.51
2026/06/14	11:42:24	108.95	8558.69	-57085.55
2026/06/14	11:42:25	108.92	8558.77	-57085.56
2026/06/14	11:42:26	108.90	8558.84	-57085.57
2026/06/14	11:42:27	108.90	8558.71	-57085.56
2026/06/14	11:42:28	108.91	8558.72	-57085.59
2026/06/14	11:42:29	108.85	8558.70	-57085.61
2026/06/14	11:42:30	108.82	8558.68	-57085.63
2026/06/14	11:42:31	108.82	8558.73	-57085.62
2026/06/14	11:42:32	108.83	8558.69	-57085.62
2026/06/14	11:42:33	108.84	8558.71	-57085.63
2026/06/14	11:42:34	108.87	8558.71	-57085.64
2026/06/14	11:42:35	108.75	8558.64	-57085.68
2026/06/14	11:42:36	108.79	8558.69	-57085.67
2026/06/14	11:42:37	108.79	8558.66	-57085.70
2026/06/14	11:42:38	108.79	8558.65	-57085.71
2026/06/14	11:42:39	108.77	8558.70	-57085.69
2026/06/14	11:42:40	108.72	8558.69	-57085.72
2026/06/14	11:42:41	108.78	8558.73	-57085.71
2026/06/14	11:42:42	108.80	8558.68	-57085.70
2026/06/14	11:42:43	108.77	8558.67	-57085.69
2026/06/14	11:42:44	108.78	8558.66	-57085.71
2026/06/14	11:42:45	108.79	8558.68	-57085.73
2026/06/14	11:42:46	108.79	8558.68	-57085.74
2026/06/14	11:42:47	108.80	8558.68	-57085.75
2026/06/14	11:42:48	108.81	8558.68	-57085.74
2026/06/14	11:42:49	108.82	8558.71	-57085.75
2026/06/14	11:42:50	108.80	8558.73	-57085.73
2026/06/14	11:42:51	108.82	8558.72	-57085.73
2026/06/14	11:42:52	108.80	8558.66	-57085.73
2026/06/14	11:42:53	108.82	8558.66	-57085.73
2026/06/14	11:42:54	108.83	8558.69	-57085.73
2026/06/14	11:42:55	108.83	8558.70	-57085.73
2026/06/14	11:42:56	108.87	8558.70	-57085.71
2026/06/14	11:42:57	108.87	8558.71	-57085.72
2026/06/14	11:42:58	108.81	8558.63	-57085.72
2026/06/14	11:42:59	108.87	8558.67	-57085.70
2026/06/14	11:43:00	108.87	8558.68	-57085.69
2026/06/14	11:43:01	108.82	8558.66	-57085.69
2026/06/14	11:43:02	108.80	8558.67	-57085.71
2026/06/14	11:43:03	108.87	8558.70	-57085.69
2026/06/14	11:43:04	108.87	8558.66	-57085.69
2026/06/14	11:43:05	108.88	8558.68	-57085.70
2026/06/14	11:43:06	108.87	8558.67	-57085.71
2026/06/14	11:43:07	108.84	8558.66	-57085.72
2026/06/14	11:43:08	108.86	8558.67	-57085.71
2026/06/14	11:43:09	108.88	8558.75	-57085.70
2026/06/14	11:43:10	108.89	8558.68	-57085.69
2026/06/14	11:43:11	108.87	8558.66	-57085.70
2026/06/14	11:43:12	108.90	8558.72	-57085.68
2026/06/14	11:43:13	108.89	8558.71	-57085.69
2026/06/14	11:43:14	108.86	8558.66	-57085.68
2026/06/14	11:43:15	108.90	8558.74	-57085.68
2026/06/14	11:43:16	108.94	8558.76	-57085.67
2026/06/14	11:43:17	108.96	8558.75	-57085.66
2026/06/14	11:43:18	108.99	8558.71	-57085.65
2026/06/14	11:43:19	108.96	8558.71	-57085.65
2026/06/14	11:43:20	108.95	8558.74	-57085.64
2026/06/14	11:43:21	108.96	8558.74	-57085.63
2026/06/14	11:43:22	108.95	8558.70	-57085.63
2026/06/14	11:43:23	108.94	8558.77	-57085.65
2026/06/14	11:43:24	108.95	8558.72	-57085.65
2026/06/14	11:43:25	108.98	8558.74	-57085.63
2026/06/14	11:43:26	109.01	8558.73	-57085.61
2026/06/14	11:43:27	108.99	8558.74	-57085.62
2026/06/14	11:43:28	108.95	8558.75	-57085.64
2026/06/14	11:43:29	108.94	8558.71	-57085.64
2026/06/14	11:43:30	108.93	8558.70	-57085.65
2026/06/14	11:43:31	108.91	8558.70	-57085.65
2026/06/14	11:43:32	108.94	8558.69	-57085.64
2026/06/14	11:43:33	108.91	8558.71	-57085.66
2026/06/14	11:43:34	108.92	8558.70	-57085.65
2026/06/14	11:43:35	108.93	8558.69	-57085.64
2026/06/14	11:43:36	108.92	8558.67	-57085.63
2026/06/14	11:43:37	108.89	8558.65	-57085.64
2026/06/14	11:43:38	108.90	8558.63	-57085.65
2026/06/14	11:43:39	108.89	8558.64	-57085.65
2026/06/14	11:43:40	108.90	8558.66	-57085.65
2026/06/14	11:43:41	108.91	8558.75	-57085.66
2026/06/14	11:43:42	108.83	8558.64	-57085.68
2026/06/14	11:43:43	108.78	8558.59	-57085.72
2026/06/14	11:43:44	108.80	8558.65	-57085.70
2026/06/14	11:43:45	108.88	8558.63	-57085.67
2026/06/14	11:43:46	108.87	8558.67	-57085.70
2026/06/14	11:43:47	108.85	8558.67	-57085.71
2026/06/14	11:43:48	108.82	8558.68	-57085.74
2026/06/14	11:43:49	108.81	8558.70	-57085.74
2026/06/14	11:43:50	108.79	8558.68	-57085.75
2026/06/14	11:43:51	108.79	8558.65	-57085.75
2026/06/14	11:43:52	108.74	8558.66	-57085.78
2026/06/14	11:43:53	108.75	8558.71	-57085.77
2026/06/14	11:43:54	108.75	8558.70	-57085.79
2026/06/14	11:43:55	108.73	8558.67	-57085.79
2026/06/14	11:43:56	108.71	8558.69	-57085.80
2026/06/14	11:43:57	108.72	8558.70	-57085.81
2026/06/14	11:43:58	108.73	8558.69	-57085.81
2026/06/14	11:43:59	108.70	8558.68	-57085.83
2026/06/14	11:44:00	108.66	8558.64	-57085.85
2026/06/14	11:44:01	108.67	8558.64	-57085.85
2026/06/14	11:44:02	108.63	8558.63	-57085.87
2026/06/14	11:44:03	108.64	8558.68	-57085.88
2026/06/14	11:44:04	108.60	8558.66	-57085.90
2026/06/14	11:44:05	108.60	8558.64	-57085.91
2026/06/14	11:44:06	108.59	8558.62	-57085.93
2026/06/14	11:44:07	108.58	8558.62	-57085.93
2026/06/14	11:44:08	108.56	8558.59	-57085.95
2026/06/14	11:44:09	108.54	8558.60	-57085.98
2026/06/14	11:44:10	108.56	8558.61	-57085.99
2026/06/14	11:44:11	108.53	8558.59	-57086.00
2026/06/14	11:44:12	108.53	8558.57	-57086.01
2026/06/14	11:44:13	108.55	8558.58	-57086.01
2026/06/14	11:44:14	108.52	8558.56	-57086.03
2026/06/14	11:44:15	108.52	8558.54	-57086.02
2026/06/14	11:44:16	108.53	8558.55	-57086.04
2026/06/14	11:44:17	108.52	8558.56	-57086.05
2026/06/14	11:44:18	108.49	8558.54	-57086.06
2026/06/14	11:44:19	108.49	8558.54	-57086.06
2026/06/14	11:44:20	108.49	8558.54	-57086.07
2026/06/14	11:44:21	108.49	8558.54	-57086.06
2026/06/14	11:44:22	108.49	8558.50	-57086.07
2026/06/14	11:44:23	108.51	8558.52	-57086.08
2026/06/14	11:44:24	108.52	8558.51	-57086.07
2026/06/14	11:44:25	108.53	8558.53	-57086.08
2026/06/14	11:44:26	108.54	8558.51	-57086.08
2026/06/14	11:44:27	108.57	8558.54	-57086.07
2026/06/14	11:44:28	108.55	8558.55	-57086.08
2026/06/14	11:44:29	108.56	8558.54	-57086.08
2026/06/14	11:44:30	108.57	8558.47	-57086.10
2026/06/14	11:44:31	108.58	8558.47	-57086.08
2026/06/14	11:44:32	108.54	8558.47	-57086.10
2026/06/14	11:44:33	108.56	8558.51	-57086.08
2026/06/14	11:44:34	108.59	8558.51	-57086.08
2026/06/14	11:44:35	108.54	8558.48	-57086.09
2026/06/14	11:44:36	108.53	8558.50	-57086.11
2026/06/14	11:44:37	108.55	8558.56	-57086.08
2026/06/14	11:44:38	108.48	8558.47	-57086.10
2026/06/14	11:44:39	108.46	8558.43	-57086.14
2026/06/14	11:44:40	108.46	8558.40	-57086.12
2026/06/14	11:44:41	108.43	8558.43	-57086.12
2026/06/14	11:44:42	108.41	8558.42	-57086.14
2026/06/14	11:44:43	108.40	8558.43	-57086.17
2026/06/14	11:44:44	108.41	8558.42	-57086.16
2026/06/14	11:44:45	108.39	8558.42	-57086.19
2026/06/14	11:44:46	108.36	8558.39	-57086.19
2026/06/14	11:44:47	108.32	8558.38	-57086.21
2026/06/14	11:44:48	108.30	8558.39	-57086.24
2026/06/14	11:44:49	108.29	8558.38	-57086.25
2026/06/14	11:44:50	108.27	8558.38	-57086.27
2026/06/14	11:44:51	108.27	8558.40	-57086.29
2026/06/14	11:44:52	108.23	8558.39	-57086.31
2026/06/14	11:44:53	108.21	8558.38	-57086.32
2026/06/14	11:44:54	108.19	8558.39	-57086.33
2026/06/14	11:44:55	108.22	8558.42	-57086.32
2026/06/14	11:44:56	108.17	8558.44	-57086.35
2026/06/14	11:44:57	108.16	8558.40	-57086.36
2026/06/14	11:44:58	108.18	8558.44	-57086.35
2026/06/14	11:44:59	108.21	8558.44	-57086.37
2026/06/14	11:45:00	108.23	8558.43	-57086.34
2026/06/14	11:45:01	108.17	8558.40	-57086.38
2026/06/14	11:45:02	108.15	8558.42	-57086.37
2026/06/14	11:45:03	108.15	8558.44	-57086.38
2026/06/14	11:45:04	108.10	8558.42	-57086.41
2026/06/14	11:45:05	108.14	8558.37	-57086.40
2026/06/14	11:45:06	108.20	8558.38	-57086.38
2026/06/14	11:45:07	108.13	8558.37	-57086.41
2026/06/14	11:45:08	108.11	8558.33	-57086.42
2026/06/14	11:45:09	108.08	8558.34	-57086.43
2026/06/14	11:45:10	108.09	8558.33	-57086.44
2026/06/14	11:45:11	108.04	8558.31	-57086.47
2026/06/14	11:45:12	108.00	8558.29	-57086.49
2026/06/14	11:45:13	107.97	8558.29	-57086.51
2026/06/14	11:45:14	107.97	8558.28	-57086.53
2026/06/14	11:45:15	107.98	8558.27	-57086.53
2026/06/14	11:45:16	107.99	8558.26	-57086.53
2026/06/14	11:45:17	107.98	8558.22	-57086.56
2026/06/14	11:45:18	107.95	8558.20	-57086.59
2026/06/14	11:45:19	107.94	8558.21	-57086.60
2026/06/14	11:45:20	107.90	8558.20	-57086.60
2026/06/14	11:45:21	107.89	8558.20	-57086.62
2026/06/14	11:45:22	107.89	8558.19	-57086.63
2026/06/14	11:45:23	107.89	8558.19	-57086.64
2026/06/14	11:45:24	107.89	8558.23	-57086.65
2026/06/14	11:45:25	107.88	8558.23	-57086.66
2026/06/14	11:45:26	107.89	8558.20	-57086.68
2026/06/14	11:45:27	107.87	8558.21	-57086.66
2026/06/14	11:45:28	107.86	8558.18	-57086.68
2026/06/14	11:45:29	107.86	8558.20	-57086.70
2026/06/14	11:45:30	107.86	8558.24	-57086.71
2026/06/14	11:45:31	107.90	8558.21	-57086.71
2026/06/14	11:45:32	107.89	8558.27	-57086.71
2026/06/14	11:45:33	107.93	8558.29	-57086.68
2026/06/14	11:45:34	107.92	8558.31	-57086.68
2026/06/14	11:45:35	107.90	8558.29	-57086.68
2026/06/14	11:45:36	107.90	8558.25	-57086.67
2026/06/14	11:45:37	107.91	8558.29	-57086.65
2026/06/14	11:45:38	107.96	8558.34	-57086.64
2026/06/14	11:45:39	107.99	8558.27	-57086.62
2026/06/14	11:45:40	107.98	8558.34	-57086.64
2026/06/14	11:45:41	108.01	8558.38	-57086.62
2026/06/14	11:45:42	107.99	8558.37	-57086.63
2026/06/14	11:45:43	107.98	8558.37	-57086.63
2026/06/14	11:45:44	107.97	8558.36	-57086.64
2026/06/14	11:45:45	107.97	8558.39	-57086.65
2026/06/14	11:45:46	107.93	8558.35	-57086.65
2026/06/14	11:45:47	107.97	8558.43	-57086.65
2026/06/14	11:45:48	107.98	8558.45	-57086.63
2026/06/14	11:45:49	107.94	8558.39	-57086.62
2026/06/14	11:45:50	107.95	8558.39	-57086.63
2026/06/14	11:45:51	107.96	8558.38	-57086.63
2026/06/14	11:45:52	107.94	8558.41	-57086.65
2026/06/14	11:45:53	107.95	8558.42	-57086.65
2026/06/14	11:45:54	107.97	8558.37	-57086.65
2026/06/14	11:45:55	107.97	8558.37	-57086.63
2026/06/14	11:45:56	107.97	8558.38	-57086.64
2026/06/14	11:45:57	107.94	8558.37	-57086.64
2026/06/14	11:45:58	107.94	8558.38	-57086.65
2026/06/14	11:45:59	107.92	8558.38	-57086.67
2026/06/14	11:46:00	107.91	8558.37	-57086.65
2026/06/14	11:46:01	107.89	8558.35	-57086.66
2026/06/14	11:46:02	107.89	8558.35	-57086.68
2026/06/14	11:46:03	107.90	8558.35	-57086.68
2026/06/14	11:46:04	107.89	8558.32	-57086.67
2026/06/14	11:46:05	107.88	8558.33	-57086.67
2026/06/14	11:46:06	107.87	8558.32	-57086.68
2026/06/14	11:46:07	107.84	8558.31	-57086.71
2026/06/14	11:46:08	107.82	8558.29	-57086.73
2026/06/14	11:46:09	107.81	8558.29	-57086.73
2026/06/14	11:46:10	107.78	8558.26	-57086.74
2026/06/14	11:46:11	107.77	8558.24	-57086.75
2026/06/14	11:46:12	107.75	8558.26	-57086.76
2026/06/14	11:46:13	107.75	8558.30	-57086.78
2026/06/14	11:46:14	107.75	8558.27	-57086.80
2026/06/14	11:46:15	107.75	8558.27	-57086.81
2026/06/14	11:46:16	107.75	8558.27	-57086.82
2026/06/14	11:46:17	107.71	8558.25	-57086.83
2026/06/14	11:46:18	107.71	8558.22	-57086.84
2026/06/14	11:46:19	107.72	8558.24	-57086.85
2026/06/14	11:46:20	107.71	8558.26	-57086.85
2026/06/14	11:46:21	107.73	8558.29	-57086.84
2026/06/14	11:46:22	107.72	8558.28	-57086.86
2026/06/14	11:46:23	107.70	8558.24	-57086.87
2026/06/14	11:46:24	107.71	8558.23	-57086.88
