Date	Time (UTC)	H (nT)	By (nT)	Bz (nT)
2026/06/14	04:55:24	298.31	374.27	-53805.41
2026/06/14	04:55:25	298.37	374.28	-53805.48
2026/06/14	04:55:26	298.18	374.33	-53805.50
2026/06/14	04:55:27	298.11	374.41	-53805.52
2026/06/14	04:55:28	298.34	374.44	-53805.62
2026/06/14	04:55:29	298.38	374.40	-53805.66
2026/06/14	04:55:30	298.18	374.45	-53805.63
2026/06/14	04:55:31	298.22	374.52	-53805.67
2026/06/14	04:55:32	298.24	374.49	-53805.80
2026/06/14	04:55:33	298.04	374.47	-53805.80
2026/06/14	04:55:34	298.06	374.47	-53805.76
2026/06/14	04:55:35	298.20	374.49	-53805.88
2026/06/14	04:55:36	298.15	374.56	-53805.86
2026/06/14	04:55:37	298.21	374.58	-53805.73
2026/06/14	04:55:38	298.27	374.50	-53805.85
2026/06/14	04:55:39	298.18	374.50	-53805.97
2026/06/14	04:55:40	298.20	374.50	-53805.79
2026/06/14	04:55:41	298.31	374.41	-53805.75
2026/06/14	04:55:42	298.34	374.34	-53805.87
2026/06/14	04:55:43	298.30	374.36	-53805.80
2026/06/14	04:55:44	298.29	374.32	-53805.72
2026/06/14	04:55:45	298.38	374.25	-53805.80
2026/06/14	04:55:46	298.42	374.25	-53805.87
2026/06/14	04:55:47	298.36	374.27	-53805.92
2026/06/14	04:55:48	298.38	374.28	-53805.98
2026/06/14	04:55:49	298.47	374.30	-53805.86
2026/06/14	04:55:50	298.46	374.22	-53805.74
2026/06/14	04:55:51	298.41	374.14	-53805.89
2026/06/14	04:55:52	298.39	374.19	-53805.98
2026/06/14	04:55:53	298.31	374.20	-53805.80
2026/06/14	04:55:54	298.31	374.16	-53805.77
2026/06/14	04:55:55	298.38	374.18	-53805.89
2026/06/14	04:55:56	298.34	374.15	-53805.87
2026/06/14	04:55:57	298.28	374.10	-53805.90
2026/06/14	04:55:58	298.29	374.07	-53806.04
2026/06/14	04:55:59	298.31	374.01	-53806.03
2026/06/14	04:56:00	298.29	373.99	-53805.90
2026/06/14	04:56:01	298.22	374.06	-53805.93
2026/06/14	04:56:02	298.11	374.08	-53806.05
2026/06/14	04:56:03	298.08	374.00	-53806.02
2026/06/14	04:56:04	298.13	374.02	-53805.99
2026/06/14	04:56:05	298.11	374.07	-53806.06
2026/06/14	04:56:06	298.00	373.99	-53806.04
2026/06/14	04:56:07	298.00	373.94	-53806.02
2026/06/14	04:56:08	298.01	374.01	-53806.07
2026/06/14	04:56:09	297.92	374.11	-53805.99
2026/06/14	04:56:10	297.90	374.14	-53805.84
2026/06/14	04:56:11	297.96	374.08	-53805.84
2026/06/14	04:56:12	297.96	374.07	-53805.91
2026/06/14	04:56:13	297.91	374.16	-53805.87
2026/06/14	04:56:14	297.84	374.21	-53805.83
2026/06/14	04:56:15	297.83	374.16	-53805.87
2026/06/14	04:56:16	297.90	374.09	-53805.85
2026/06/14	04:56:17	297.92	374.09	-53805.85
2026/06/14	04:56:18	297.93	374.14	-53805.92
2026/06/14	04:56:19	297.91	374.10	-53805.91
2026/06/14	04:56:20	297.96	374.06	-53805.88
2026/06/14	04:56:21	298.08	374.19	-53805.92
2026/06/14	04:56:22	298.07	374.21	-53805.89
2026/06/14	04:56:23	297.93	374.02	-53805.78
2026/06/14	04:56:24	297.91	373.95	-53805.81
2026/06/14	04:56:25	298.04	373.98	-53805.94
2026/06/14	04:56:26	298.08	373.92	-53805.93
2026/06/14	04:56:27	297.97	373.90	-53805.82
2026/06/14	04:56:28	298.01	373.92	-53805.85
2026/06/14	04:56:29	298.16	373.89	-53805.83
2026/06/14	04:56:30	298.10	373.83	-53805.74
2026/06/14	04:56:31	298.08	373.79	-53805.88
2026/06/14	04:56:32	298.24	373.81	-53806.00
2026/06/14	04:56:33	298.26	373.83	-53805.90
2026/06/14	04:56:34	298.14	373.77	-53805.91
2026/06/14	04:56:35	298.13	373.77	-53805.97
2026/06/14	04:56:36	298.25	373.86	-53805.96
2026/06/14	04:56:37	298.35	373.87	-53806.04
2026/06/14	04:56:38	298.30	373.81	-53806.10
2026/06/14	04:56:39	298.20	373.78	-53805.97
2026/06/14	04:56:40	298.18	373.75	-53805.84
2026/06/14	04:56:41	298.20	373.75	-53805.93
2026/06/14	04:56:42	298.21	373.79	-53805.99
2026/06/14	04:56:43	298.20	373.79	-53805.95
2026/06/14	04:56:44	298.17	373.77	-53806.01
2026/06/14	04:56:45	298.17	373.77	-53806.01
2026/06/14	04:56:46	298.21	373.76	-53805.89
2026/06/14	04:56:47	298.15	373.76	-53805.97
2026/06/14	04:56:48	297.98	373.79	-53806.05
2026/06/14	04:56:49	297.94	373.81	-53805.94
2026/06/14	04:56:50	298.01	373.76	-53805.93
2026/06/14	04:56:51	297.98	373.72	-53805.90
2026/06/14	04:56:52	297.92	373.74	-53805.80
2026/06/14	04:56:53	297.91	373.73	-53805.82
2026/06/14	04:56:54	297.86	373.71	-53805.81
2026/06/14	04:56:55	297.79	373.70	-53805.77
2026/06/14	04:56:56	297.78	373.59	-53805.83
2026/06/14	04:56:57	297.79	373.49	-53805.85
2026/06/14	04:56:58	297.78	373.56	-53805.90
2026/06/14	04:56:59	297.75	373.61	-53806.01
2026/06/14	04:57:00	297.74	373.62	-53805.96
2026/06/14	04:57:01	297.68	373.65	-53805.86
2026/06/14	04:57:02	297.60	373.63	-53805.95
2026/06/14	04:57:03	297.65	373.64	-53806.01
2026/06/14	04:57:04	297.67	373.73	-53805.92
2026/06/14	04:57:05	297.60	373.69	-53805.85
2026/06/14	04:57:06	297.64	373.60	-53805.82
2026/06/14	04:57:07	297.66	373.64	-53805.80
2026/06/14	04:57:08	297.57	373.60	-53805.81
2026/06/14	04:57:09	297.55	373.46	-53805.81
2026/06/14	04:57:10	297.53	373.53	-53805.82
2026/06/14	04:57:11	297.49	373.62	-53805.85
2026/06/14	04:57:12	297.61	373.56	-53805.75
2026/06/14	04:57:13	297.64	373.52	-53805.66
2026/06/14	04:57:14	297.49	373.56	-53805.76
2026/06/14	04:57:15	297.46	373.60	-53805.79
2026/06/14	04:57:16	297.47	373.53	-53805.64
2026/06/14	04:57:17	297.34	373.47	-53805.63
2026/06/14	04:57:18	297.35	373.45	-53805.69
2026/06/14	04:57:19	297.50	373.32	-53805.64
2026/06/14	04:57:20	297.52	373.31	-53805.69
2026/06/14	04:57:21	297.54	373.47	-53805.73
2026/06/14	04:57:22	297.64	373.46	-53805.67
2026/06/14	04:57:23	297.68	373.35	-53805.73
2026/06/14	04:57:24	297.66	373.38	-53805.80
2026/06/14	04:57:25	297.72	373.40	-53805.77
2026/06/14	04:57:26	297.81	373.39	-53805.80
2026/06/14	04:57:27	297.79	373.45	-53805.80
2026/06/14	04:57:28	297.74	373.48	-53805.81
2026/06/14	04:57:29	297.75	373.45	-53805.90
2026/06/14	04:57:30	297.74	373.47	-53805.90
2026/06/14	04:57:31	297.71	373.52	-53805.86
2026/06/14	04:57:32	297.80	373.47	-53805.80
2026/06/14	04:57:33	297.88	373.41	-53805.73
2026/06/14	04:57:34	297.83	373.45	-53805.82
2026/06/14	04:57:35	297.82	373.44	-53805.75
2026/06/14	04:57:36	297.83	373.38	-53805.54
2026/06/14	04:57:37	297.73	373.42	-53805.63
2026/06/14	04:57:38	297.63	373.50	-53805.81
2026/06/14	04:57:39	297.67	373.46	-53805.72
2026/06/14	04:57:40	297.76	373.41	-53805.63
2026/06/14	04:57:41	297.84	373.46	-53805.79
2026/06/14	04:57:42	297.80	373.40	-53805.90
2026/06/14	04:57:43	297.66	373.30	-53805.78
2026/06/14	04:57:44	297.69	373.38	-53805.70
2026/06/14	04:57:45	297.71	373.46	-53805.73
2026/06/14	04:57:46	297.60	373.39	-53805.73
2026/06/14	04:57:47	297.61	373.36	-53805.65
2026/06/14	04:57:48	297.65	373.38	-53805.59
2026/06/14	04:57:49	297.58	373.31	-53805.60
2026/06/14	04:57:50	297.55	373.31	-53805.69
2026/06/14	04:57:51	297.55	373.36	-53805.81
2026/06/14	04:57:52	297.51	373.28	-53805.83
2026/06/14	04:57:53	297.46	373.25	-53805.77
2026/06/14	04:57:54	297.43	373.38	-53805.75
2026/06/14	04:57:55	297.39	373.40	-53805.68
2026/06/14	04:57:56	297.32	373.30	-53805.59
2026/06/14	04:57:57	297.38	373.32	-53805.62
2026/06/14	04:57:58	297.53	373.37	-53805.66
2026/06/14	04:57:59	297.43	373.35	-53805.62
2026/06/14	04:58:00	297.26	373.38	-53805.63
2026/06/14	04:58:01	297.33	373.49	-53805.66
2026/06/14	04:58:02	297.36	373.48	-53805.67
2026/06/14	04:58:03	297.29	373.42	-53805.65
2026/06/14	04:58:04	297.38	373.42	-53805.67
2026/06/14	04:58:05	297.46	373.46	-53805.73
2026/06/14	04:58:06	297.34	373.45	-53805.71
2026/06/14	04:58:07	297.31	373.38	-53805.60
2026/06/14	04:58:08	297.43	373.36	-53805.62
2026/06/14	04:58:09	297.44	373.33	-53805.69
2026/06/14	04:58:10	297.35	373.18	-53805.63
2026/06/14	04:58:11	297.40	373.10	-53805.56
2026/06/14	04:58:12	297.45	373.12	-53805.58
2026/06/14	04:58:13	297.34	373.07	-53805.53
2026/06/14	04:58:14	297.37	373.00	-53805.40
2026/06/14	04:58:15	297.53	372.97	-53805.40
2026/06/14	04:58:16	297.51	373.07	-53805.46
2026/06/14	04:58:17	297.51	373.18	-53805.44
2026/06/14	04:58:18	297.59	373.15	-53805.44
2026/06/14	04:58:19	297.47	373.13	-53805.48
2026/06/14	04:58:20	297.37	373.16	-53805.46
2026/06/14	04:58:21	297.54	373.15	-53805.48
2026/06/14	04:58:22	297.67	373.15	-53805.55
2026/06/14	04:58:23	297.58	373.17	-53805.51
2026/06/14	04:58:24	297.56	373.20	-53805.44
2026/06/14	04:58:25	297.64	373.24	-53805.46
2026/06/14	04:58:26	297.60	373.22	-53805.49
2026/06/14	04:58:27	297.53	373.16	-53805.40
2026/06/14	04:58:28	297.54	373.13	-53805.38
2026/06/14	04:58:29	297.52	373.13	-53805.44
2026/06/14	04:58:30	297.49	373.16	-53805.37
2026/06/14	04:58:31	297.57	373.31	-53805.26
2026/06/14	04:58:32	297.55	373.41	-53805.27
2026/06/14	04:58:33	297.45	373.31	-53805.34
2026/06/14	04:58:34	297.54	373.15	-53805.41
2026/06/14	04:58:35	297.64	373.15	-53805.51
2026/06/14	04:58:36	297.53	373.25	-53805.47
2026/06/14	04:58:37	297.44	373.31	-53805.39
2026/06/14	04:58:38	297.50	373.28	-53805.47
2026/06/14	04:58:39	297.50	373.25	-53805.50
2026/06/14	04:58:40	297.40	373.16	-53805.38
2026/06/14	04:58:41	297.43	373.12	-53805.35
2026/06/14	04:58:42	297.47	373.21	-53805.39
2026/06/14	04:58:43	297.35	373.18	-53805.35
2026/06/14	04:58:44	297.27	373.08	-53805.35
2026/06/14	04:58:45	297.38	373.20	-53805.39
2026/06/14	04:58:46	297.45	373.27	-53805.38
2026/06/14	04:58:47	297.38	373.11	-53805.37
2026/06/14	04:58:48	297.40	373.07	-53805.39
2026/06/14	04:58:49	297.46	373.17	-53805.40
2026/06/14	04:58:50	297.43	373.08	-53805.43
2026/06/14	04:58:51	297.39	372.99	-53805.47
2026/06/14	04:58:52	297.33	373.19	-53805.42
2026/06/14	04:58:53	297.38	373.31	-53805.40
2026/06/14	04:58:54	297.45	373.13	-53805.52
2026/06/14	04:58:55	297.37	373.05	-53805.49
2026/06/14	04:58:56	297.32	373.17	-53805.29
2026/06/14	04:58:57	297.40	373.20	-53805.33
2026/06/14	04:58:58	297.42	373.17	-53805.45
2026/06/14	04:58:59	297.37	373.21	-53805.40
2026/06/14	04:59:00	297.33	373.19	-53805.45
2026/06/14	04:59:01	297.29	373.02	-53805.57
2026/06/14	04:59:02	297.31	372.95	-53805.52
2026/06/14	04:59:03	297.31	373.05	-53805.41
2026/06/14	04:59:04	297.21	373.04	-53805.37
2026/06/14	04:59:05	297.22	372.96	-53805.31
2026/06/14	04:59:06	297.32	373.05	-53805.25
2026/06/14	04:59:07	297.31	373.14	-53805.27
2026/06/14	04:59:08	297.32	373.12	-53805.25
2026/06/14	04:59:09	297.41	373.10	-53805.12
2026/06/14	04:59:10	297.31	373.12	-53805.13
2026/06/14	04:59:11	297.18	373.15	-53805.24
2026/06/14	04:59:12	297.25	373.14	-53805.18
2026/06/14	04:59:13	297.32	373.13	-53805.10
2026/06/14	04:59:14	297.29	373.21	-53805.23
2026/06/14	04:59:15	297.32	373.18	-53805.27
2026/06/14	04:59:16	297.33	373.07	-53805.18
2026/06/14	04:59:17	297.32	373.09	-53805.22
2026/06/14	04:59:18	297.45	373.13	-53805.23
2026/06/14	04:59:19	297.59	373.05	-53805.13
2026/06/14	04:59:20	297.55	372.98	-53805.16
2026/06/14	04:59:21	297.50	372.99	-53805.22
2026/06/14	04:59:22	297.54	372.97	-53805.19
2026/06/14	04:59:23	297.57	372.95	-53805.17
2026/06/14	04:59:24	297.53	372.91	-53805.13
2026/06/14	04:59:25	297.55	372.79	-53805.01
2026/06/14	04:59:26	297.64	372.76	-53805.00
2026/06/14	04:59:27	297.61	372.81	-53805.14
2026/06/14	04:59:28	297.52	372.78	-53805.15
2026/06/14	04:59:29	297.61	372.74	-53805.02
2026/06/14	04:59:30	297.72	372.78	-53805.10
2026/06/14	04:59:31	297.62	372.79	-53805.30
2026/06/14	04:59:32	297.53	372.72	-53805.23
2026/06/14	04:59:33	297.65	372.70	-53805.07
2026/06/14	04:59:34	297.68	372.71	-53805.20
2026/06/14	04:59:35	297.56	372.71	-53805.30
2026/06/14	04:59:36	297.55	372.69	-53805.19
2026/06/14	04:59:37	297.65	372.66	-53805.26
2026/06/14	04:59:38	297.55	372.65	-53805.38
2026/06/14	04:59:39	297.43	372.65	-53805.18
2026/06/14	04:59:40	297.49	372.64	-53805.05
2026/06/14	04:59:41	297.50	372.62	-53805.14
2026/06/14	04:59:42	297.47	372.63	-53805.08
2026/06/14	04:59:43	297.56	372.65	-53805.02
2026/06/14	04:59:44	297.63	372.70	-53805.19
2026/06/14	04:59:45	297.65	372.77	-53805.23
2026/06/14	04:59:46	297.62	372.71	-53805.16
2026/06/14	04:59:47	297.51	372.59	-53805.31
2026/06/14	04:59:48	297.51	372.68	-53805.41
2026/06/14	04:59:49	297.53	372.78	-53805.30
2026/06/14	04:59:50	297.54	372.72	-53805.32
2026/06/14	04:59:51	297.64	372.76	-53805.49
2026/06/14	04:59:52	297.61	372.87	-53805.45
2026/06/14	04:59:53	297.45	372.82	-53805.33
2026/06/14	04:59:54	297.46	372.78	-53805.36
2026/06/14	04:59:55	297.47	372.82	-53805.40
2026/06/14	04:59:56	297.33	372.79	-53805.32
2026/06/14	04:59:57	297.37	372.76	-53805.27
2026/06/14	04:59:58	297.53	372.85	-53805.35
2026/06/14	04:59:59	297.46	372.89	-53805.35
2026/06/14	05:00:00	297.37	372.79	-53805.13
2026/06/14	05:00:01	297.40	372.73	-53805.06
2026/06/14	05:00:02	297.39	372.75	-53805.19
2026/06/14	05:00:03	297.41	372.74	-53805.12
2026/06/14	05:00:04	297.46	372.74	-53804.97
2026/06/14	05:00:05	297.50	372.75	-53805.00
2026/06/14	05:00:06	297.53	372.67	-53805.09
2026/06/14	05:00:07	297.57	372.64	-53805.09
2026/06/14	05:00:08	297.57	372.69	-53805.09
2026/06/14	05:00:09	297.54	372.64	-53805.11
2026/06/14	05:00:10	297.54	372.59	-53805.09
2026/06/14	05:00:11	297.54	372.59	-53805.14
2026/06/14	05:00:12	297.52	372.56	-53805.21
2026/06/14	05:00:13	297.57	372.54	-53805.11
2026/06/14	05:00:14	297.65	372.53	-53805.03
2026/06/14	05:00:15	297.72	372.53	-53805.12
2026/06/14	05:00:16	297.75	372.59	-53805.15
2026/06/14	05:00:17	297.70	372.61	-53805.13
2026/06/14	05:00:18	297.68	372.55	-53805.25
2026/06/14	05:00:19	297.69	372.58	-53805.32
2026/06/14	05:00:20	297.63	372.66	-53805.29
2026/06/14	05:00:21	297.63	372.61	-53805.41
2026/06/14	05:00:22	297.69	372.54	-53805.52
2026/06/14	05:00:23	297.61	372.65	-53805.40
2026/06/14	05:00:24	297.58	372.73	-53805.32
2026/06/14	05:00:25	297.73	372.61	-53805.40
2026/06/14	05:00:26	297.74	372.54	-53805.43
2026/06/14	05:00:27	297.58	372.60	-53805.40
2026/06/14	05:00:28	297.58	372.62	-53805.38
2026/06/14	05:00:29	297.63	372.59	-53805.31
2026/06/14	05:00:30	297.55	372.55	-53805.27
2026/06/14	05:00:31	297.56	372.52	-53805.32
2026/06/14	05:00:32	297.68	372.50	-53805.32
2026/06/14	05:00:33	297.65	372.54	-53805.26
2026/06/14	05:00:34	297.53	372.57	-53805.30
2026/06/14	05:00:35	297.45	372.46	-53805.52
2026/06/14	05:00:36	297.44	372.39	-53805.59
2026/06/14	05:00:37	297.46	372.47	-53805.37
2026/06/14	05:00:38	297.44	372.45	-53805.33
2026/06/14	05:00:39	297.35	372.33	-53805.55
2026/06/14	05:00:40	297.29	372.39	-53805.50
2026/06/14	05:00:41	297.28	372.49	-53805.33
2026/06/14	05:00:42	297.24	372.43	-53805.43
2026/06/14	05:00:43	297.20	372.33	-53805.51
2026/06/14	05:00:44	297.29	372.27	-53805.36
2026/06/14	05:00:45	297.39	372.25	-53805.34
2026/06/14	05:00:46	297.33	372.37	-53805.54
2026/06/14	05:00:47	297.29	372.40	-53805.59
2026/06/14	05:00:48	297.35	372.25	-53805.52
2026/06/14	05:00:49	297.34	372.19	-53805.53
2026/06/14	05:00:50	297.29	372.29	-53805.54
2026/06/14	05:00:51	297.37	372.35	-53805.46
2026/06/14	05:00:52	297.43	372.32	-53805.44
2026/06/14	05:00:53	297.39	372.28	-53805.57
2026/06/14	05:00:54	297.35	372.28	-53805.65
2026/06/14	05:00:55	297.39	372.30	-53805.62
2026/06/14	05:00:56	297.46	372.27	-53805.61
2026/06/14	05:00:57	297.51	372.30	-53805.56
2026/06/14	05:00:58	297.57	372.33	-53805.52
2026/06/14	05:00:59	297.52	372.24	-53805.63
2026/06/14	05:01:00	297.41	372.22	-53805.69
2026/06/14	05:01:01	297.44	372.28	-53805.62
2026/06/14	05:01:02	297.49	372.23	-53805.59
2026/06/14	05:01:03	297.56	372.18	-53805.64
2026/06/14	05:01:04	297.66	372.26	-53805.65
2026/06/14	05:01:05	297.64	372.30	-53805.60
2026/06/14	05:01:06	297.53	372.26	-53805.59
2026/06/14	05:01:07	297.50	372.30	-53805.72
2026/06/14	05:01:08	297.53	372.27	-53805.79
2026/06/14	05:01:09	297.58	372.17	-53805.72
2026/06/14	05:01:10	297.66	372.25	-53805.73
2026/06/14	05:01:11	297.62	372.34	-53805.82
2026/06/14	05:01:12	297.46	372.25	-53805.72
2026/06/14	05:01:13	297.41	372.18	-53805.56
2026/06/14	05:01:14	297.48	372.21	-53805.58
2026/06/14	05:01:15	297.52	372.23	-53805.68
2026/06/14	05:01:16	297.46	372.28	-53805.69
2026/06/14	05:01:17	297.46	372.30	-53805.63
2026/06/14	05:01:18	297.52	372.22	-53805.59
2026/06/14	05:01:19	297.47	372.24	-53805.58
2026/06/14	05:01:20	297.41	372.40	-53805.54
2026/06/14	05:01:21	297.36	372.42	-53805.49
2026/06/14	05:01:22	297.29	372.34	-53805.42
2026/06/14	05:01:23	297.30	372.31	-53805.39
2026/06/14	05:01:24	297.21	372.36	-53805.43
2026/06/14	05:01:25	297.09	372.41	-53805.42
2026/06/14	05:01:26	297.12	372.36	-53805.29
2026/06/14	05:01:27	297.21	372.29	-53805.23
2026/06/14	05:01:28	297.32	372.29	-53805.30
2026/06/14	05:01:29	297.39	372.33	-53805.19
2026/06/14	05:01:30	297.26	372.34	-53804.99
2026/06/14	05:01:31	297.16	372.28	-53805.07
2026/06/14	05:01:32	297.23	372.21	-53805.18
2026/06/14	05:01:33	297.21	372.25	-53805.09
2026/06/14	05:01:34	297.23	372.21	-53805.09
2026/06/14	05:01:35	297.37	372.02	-53805.23
2026/06/14	05:01:36	297.35	372.02	-53805.25
2026/06/14	05:01:37	297.32	372.15	-53805.22
2026/06/14	05:01:38	297.42	372.09	-53805.26
2026/06/14	05:01:39	297.32	371.97	-53805.21
2026/06/14	05:01:40	297.20	371.96	-53805.07
2026/06/14	05:01:41	297.36	372.04	-53805.06
2026/06/14	05:01:42	297.48	372.17	-53805.07
2026/06/14	05:01:43	297.44	372.22	-53805.02
2026/06/14	05:01:44	297.57	372.15	-53805.07
2026/06/14	05:01:45	297.65	372.10	-53805.17
2026/06/14	05:01:46	297.55	372.14	-53805.18
2026/06/14	05:01:47	297.56	372.21	-53805.19
2026/06/14	05:01:48	297.63	372.24	-53805.27
2026/06/14	05:01:49	297.57	372.26	-53805.39
2026/06/14	05:01:50	297.52	372.33	-53805.51
2026/06/14	05:01:51	297.52	372.36	-53805.53
2026/06/14	05:01:52	297.53	372.33	-53805.45
2026/06/14	05:01:53	297.57	372.34	-53805.42
2026/06/14	05:01:54	297.53	372.34	-53805.43
2026/06/14	05:01:55	297.44	372.30	-53805.35
2026/06/14	05:01:56	297.43	372.30	-53805.26
2026/06/14	05:01:57	297.48	372.32	-53805.31
2026/06/14	05:01:58	297.45	372.33	-53805.34
2026/06/14	05:01:59	297.38	372.37	-53805.25
2026/06/14	05:02:00	297.33	372.35	-53805.18
2026/06/14	05:02:01	297.39	372.33	-53805.21
2026/06/14	05:02:02	297.51	372.36	-53805.24
2026/06/14	05:02:03	297.48	372.37	-53805.18
2026/06/14	05:02:04	297.35	372.37	-53805.14
2026/06/14	05:02:05	297.33	372.41	-53805.19
2026/06/14	05:02:06	297.43	372.40	-53805.25
2026/06/14	05:02:07	297.53	372.39	-53805.24
2026/06/14	05:02:08	297.51	372.56	-53805.18
2026/06/14	05:02:09	297.45	372.64	-53805.18
2026/06/14	05:02:10	297.53	372.52	-53805.24
2026/06/14	05:02:11	297.54	372.60	-53805.26
2026/06/14	05:02:12	297.41	372.74	-53805.24
2026/06/14	05:02:13	297.46	372.65	-53805.30
2026/06/14	05:02:14	297.60	372.66	-53805.31
2026/06/14	05:02:15	297.59	372.81	-53805.26
2026/06/14	05:02:16	297.51	372.74	-53805.35
2026/06/14	05:02:17	297.52	372.63	-53805.45
2026/06/14	05:02:18	297.60	372.71	-53805.47
2026/06/14	05:02:19	297.68	372.81	-53805.45
2026/06/14	05:02:20	297.66	372.77	-53805.40
2026/06/14	05:02:21	297.60	372.74	-53805.39
2026/06/14	05:02:22	297.56	372.73	-53805.46
2026/06/14	05:02:23	297.53	372.60	-53805.52
2026/06/14	05:02:24	297.62	372.47	-53805.51
2026/06/14	05:02:25	297.80	372.42	-53805.51
2026/06/14	05:02:26	297.83	372.42	-53805.52
2026/06/14	05:02:27	297.75	372.49	-53805.52
2026/06/14	05:02:28	297.78	372.55	-53805.56
2026/06/14	05:02:29	297.82	372.51	-53805.56
2026/06/14	05:02:30	297.80	372.50	-53805.49
2026/06/14	05:02:31	297.80	372.55	-53805.54
2026/06/14	05:02:32	297.85	372.61	-53805.61
2026/06/14	05:02:33	297.92	372.60	-53805.55
2026/06/14	05:02:34	297.95	372.54	-53805.45
2026/06/14	05:02:35	297.92	372.53	-53805.42
2026/06/14	05:02:36	297.88	372.53	-53805.37
2026/06/14	05:02:37	297.87	372.50	-53805.35
2026/06/14	05:02:38	297.85	372.48	-53805.38
2026/06/14	05:02:39	297.80	372.53	-53805.39
2026/06/14	05:02:40	297.76	372.71	-53805.35
2026/06/14	05:02:41	297.72	372.79	-53805.39
2026/06/14	05:02:42	297.68	372.66	-53805.41
2026/06/14	05:02:43	297.61	372.65	-53805.31
2026/06/14	05:02:44	297.56	372.74	-53805.23
2026/06/14	05:02:45	297.62	372.71	-53805.16
2026/06/14	05:02:46	297.58	372.73	-53805.01
2026/06/14	05:02:47	297.43	372.85	-53805.00
2026/06/14	05:02:48	297.45	372.84	-53805.11
2026/06/14	05:02:49	297.49	372.77	-53805.05
2026/06/14	05:02:50	297.38	372.77	-53805.04
2026/06/14	05:02:51	297.35	372.74	-53805.18
2026/06/14	05:02:52	297.44	372.67	-53805.09
2026/06/14	05:02:53	297.51	372.72	-53804.90
2026/06/14	05:02:54	297.50	372.85	-53805.00
2026/06/14	05:02:55	297.46	372.86	-53805.13
2026/06/14	05:02:56	297.51	372.77	-53805.07
2026/06/14	05:02:57	297.60	372.72	-53805.13
2026/06/14	05:02:58	297.65	372.70	-53805.24
2026/06/14	05:02:59	297.64	372.78	-53805.16
2026/06/14	05:03:00	297.50	372.86	-53805.14
2026/06/14	05:03:01	297.38	372.82	-53805.21
2026/06/14	05:03:02	297.41	372.70	-53805.21
2026/06/14	05:03:03	297.46	372.55	-53805.27
2026/06/14	05:03:04	297.47	372.44	-53805.34
2026/06/14	05:03:05	297.44	372.50	-53805.28
2026/06/14	05:03:06	297.42	372.59	-53805.24
2026/06/14	05:03:07	297.45	372.59	-53805.32
2026/06/14	05:03:08	297.40	372.61	-53805.36
2026/06/14	05:03:09	297.37	372.57	-53805.39
2026/06/14	05:03:10	297.42	372.48	-53805.50
2026/06/14	05:03:11	297.41	372.53	-53805.58
2026/06/14	05:03:12	297.41	372.58	-53805.51
2026/06/14	05:03:13	297.41	372.49	-53805.46
2026/06/14	05:03:14	297.33	372.46	-53805.47
2026/06/14	05:03:15	297.24	372.50	-53805.47
2026/06/14	05:03:16	297.26	372.49	-53805.47
2026/06/14	05:03:17	297.38	372.47	-53805.44
2026/06/14	05:03:18	297.42	372.55	-53805.39
2026/06/14	05:03:19	297.25	372.60	-53805.40
2026/06/14	05:03:20	297.15	372.51	-53805.47
2026/06/14	05:03:21	297.20	372.51	-53805.46
2026/06/14	05:03:22	297.15	372.60	-53805.43
2026/06/14	05:03:23	297.07	372.54	-53805.50
2026/06/14	05:03:24	297.05	372.46	-53805.52
2026/06/14	05:03:25	297.00	372.50	-53805.43
2026/06/14	05:03:26	296.97	372.54	-53805.44
2026/06/14	05:03:27	296.98	372.50	-53805.48
2026/06/14	05:03:28	296.94	372.45	-53805.36
2026/06/14	05:03:29	296.86	372.46	-53805.26
2026/06/14	05:03:30	296.85	372.49	-53805.23
2026/06/14	05:03:31	296.90	372.49	-53805.26
2026/06/14	05:03:32	296.91	372.48	-53805.37
2026/06/14	05:03:33	296.82	372.45	-53805.40
2026/06/14	05:03:34	296.79	372.43	-53805.38
2026/06/14	05:03:35	296.91	372.42	-53805.34
2026/06/14	05:03:36	297.01	372.34	-53805.26
2026/06/14	05:03:37	296.95	372.25	-53805.28
2026/06/14	05:03:38	296.91	372.32	-53805.34
2026/06/14	05:03:39	296.91	372.40	-53805.33
2026/06/14	05:03:40	296.87	372.31	-53805.32
2026/06/14	05:03:41	296.87	372.26	-53805.31
2026/06/14	05:03:42	296.94	372.28	-53805.34
2026/06/14	05:03:43	296.93	372.21	-53805.41
2026/06/14	05:03:44	296.93	372.14	-53805.46
2026/06/14	05:03:45	297.00	372.19	-53805.50
2026/06/14	05:03:46	296.94	372.14	-53805.50
2026/06/14	05:03:47	296.80	372.07	-53805.47
2026/06/14	05:03:48	296.83	372.20	-53805.56
2026/06/14	05:03:49	296.92	372.23	-53805.67
2026/06/14	05:03:50	296.91	372.02	-53805.60
2026/06/14	05:03:51	296.88	371.96	-53805.55
2026/06/14	05:03:52	296.87	372.04	-53805.70
2026/06/14	05:03:53	296.80	372.04	-53805.72
2026/06/14	05:03:54	296.73	372.04	-53805.61
2026/06/14	05:03:55	296.78	372.03	-53805.65
2026/06/14	05:03:56	296.78	371.97	-53805.67
2026/06/14	05:03:57	296.60	371.97	-53805.59
2026/06/14	05:03:58	296.54	371.98	-53805.70
2026/06/14	05:03:59	296.60	371.88	-53805.83
2026/06/14	05:04:00	296.50	371.91	-53805.74
